case,layout,lengths,total_tokens,heads,seed,gate_regime,state_mode,state_dtype,candidate,reference,tensor,fla_version,naive_sha256,chunk_sha256,fla_flash_kda,comparison_kind,bitwise_equal,hard_rel_rmse_limit,within_limit,numel,finite,max_abs,mean_abs,rmse,reference_rms,rel_rmse
bitwise_ragged,ragged,15+16+17,48,3,20260931,random,none,fp32,flash_v64,flash_v128,output,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,bitwise_valueslice,True,0.0,True,18432,True,0.0,0.0,0.0,0.004571558598042951,0.0
fixed_short_stateful,fixed,257,257,1,20261001,random,in_out,fp32,fla_chunk_fp32_state,naive_fp32_state,output,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,independent_references,False,0.02,True,32896,True,0.00032354146242141724,1.2877173197992032e-05,2.1504575607433153e-05,0.005558485915814177,0.003868782961630387
fixed_short_stateful,fixed,257,257,1,20261001,random,in_out,fp32,fla_chunk_fp32_state,naive_fp32_state,final_state,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,independent_references,False,0.02,True,16384,True,0.002015054225921631,7.654598219315745e-05,0.00013515597980195477,0.04484654465473866,0.003013743440870866
fixed_short_stateful,fixed,257,257,1,20261001,random,in_out,bf16,flash_v16,flash_v128,output,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,bitwise_valueslice,True,0.0,True,32896,True,0.0,0.0,0.0,0.005560051279007708,0.0
fixed_short_stateful,fixed,257,257,1,20261001,random,in_out,bf16,flash_v16,flash_v128,final_state,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,bitwise_valueslice,True,0.0,True,16384,True,0.0,0.0,0.0,0.04491906714896195,0.0
fixed_short_stateful,fixed,257,257,1,20261001,random,in_out,bf16,flash_v128_bf16_public_state,naive_fp32_state,output,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,accuracy_vs_naive,False,0.02,True,32896,True,0.0004889480769634247,1.9275657567763716e-05,3.145835708486679e-05,0.005558485915814177,0.005659519076895856
fixed_short_stateful,fixed,257,257,1,20261001,random,in_out,bf16,flash_v128_bf16_public_state,naive_fp32_state,final_state,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,accuracy_vs_naive,False,0.02,True,16384,True,0.0022103041410446167,0.00012497507712505573,0.00021785741104333252,0.04484654465473866,0.004857841617803547
fixed_short_stateful,fixed,257,257,1,20261001,random,in_out,bf16,flash_v128_bf16_public_state,fla_chunk_fp32_state,output,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,accuracy_vs_chunk,False,0.02,True,32896,True,0.00048828125,1.709268973784812e-05,3.076618833899686e-05,0.005556119552911683,0.0055373517507081894
fixed_short_stateful,fixed,257,257,1,20261001,random,in_out,bf16,flash_v128_bf16_public_state,fla_chunk_fp32_state,final_state,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,accuracy_vs_chunk,False,0.02,True,16384,True,0.0018211156129837036,0.00012874976652645087,0.00022674040723165184,0.04484863300230188,0.005055681568153005
fixed_short_stateful,fixed,257,257,1,20261001,random,in_out,bf16,flash_v16_bf16_public_state,naive_fp32_state,output,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,accuracy_vs_naive,False,0.02,True,32896,True,0.0004889480769634247,1.9275657567763716e-05,3.145835708486679e-05,0.005558485915814177,0.005659519076895856
fixed_short_stateful,fixed,257,257,1,20261001,random,in_out,bf16,flash_v16_bf16_public_state,naive_fp32_state,final_state,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,accuracy_vs_naive,False,0.02,True,16384,True,0.0022103041410446167,0.00012497507712505573,0.00021785741104333252,0.04484654465473866,0.004857841617803547
fixed_short_stateful,fixed,257,257,1,20261001,random,in_out,bf16,flash_v16_bf16_public_state,fla_chunk_fp32_state,output,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,accuracy_vs_chunk,False,0.02,True,32896,True,0.00048828125,1.709268973784812e-05,3.076618833899686e-05,0.005556119552911683,0.0055373517507081894
fixed_short_stateful,fixed,257,257,1,20261001,random,in_out,bf16,flash_v16_bf16_public_state,fla_chunk_fp32_state,final_state,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,accuracy_vs_chunk,False,0.02,True,16384,True,0.0018211156129837036,0.00012874976652645087,0.00022674040723165184,0.04484863300230188,0.005055681568153005
fixed_short_stateful,fixed,257,257,1,20261001,random,in_out,fp32,flash_v16,flash_v128,output,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,bitwise_valueslice,True,0.0,True,32896,True,0.0,0.0,0.0,0.005560051279007708,0.0
fixed_short_stateful,fixed,257,257,1,20261001,random,in_out,fp32,flash_v16,flash_v128,final_state,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,bitwise_valueslice,True,0.0,True,16384,True,0.0,0.0,0.0,0.04491906714896195,0.0
fixed_short_stateful,fixed,257,257,1,20261001,random,in_out,fp32,flash_v128_fp32_public_state,naive_fp32_state,output,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,accuracy_vs_naive,False,0.02,True,32896,True,0.0004889480769634247,1.9275657567763716e-05,3.145835708486679e-05,0.005558485915814177,0.005659519076895856
fixed_short_stateful,fixed,257,257,1,20261001,random,in_out,fp32,flash_v128_fp32_public_state,naive_fp32_state,final_state,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,accuracy_vs_naive,False,0.02,True,16384,True,0.0022103041410446167,0.00012497507712505573,0.00021785741104333252,0.04484654465473866,0.004857841617803547
fixed_short_stateful,fixed,257,257,1,20261001,random,in_out,fp32,flash_v128_fp32_public_state,fla_chunk_fp32_state,output,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,accuracy_vs_chunk,False,0.02,True,32896,True,0.00048828125,1.709268973784812e-05,3.076618833899686e-05,0.005556119552911683,0.0055373517507081894
fixed_short_stateful,fixed,257,257,1,20261001,random,in_out,fp32,flash_v128_fp32_public_state,fla_chunk_fp32_state,final_state,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,accuracy_vs_chunk,False,0.02,True,16384,True,0.0018211156129837036,0.00012874976652645087,0.00022674040723165184,0.04484863300230188,0.005055681568153005
fixed_short_stateful,fixed,257,257,1,20261001,random,in_out,fp32,flash_v16_fp32_public_state,naive_fp32_state,output,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,accuracy_vs_naive,False,0.02,True,32896,True,0.0004889480769634247,1.9275657567763716e-05,3.145835708486679e-05,0.005558485915814177,0.005659519076895856
fixed_short_stateful,fixed,257,257,1,20261001,random,in_out,fp32,flash_v16_fp32_public_state,naive_fp32_state,final_state,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,accuracy_vs_naive,False,0.02,True,16384,True,0.0022103041410446167,0.00012497507712505573,0.00021785741104333252,0.04484654465473866,0.004857841617803547
fixed_short_stateful,fixed,257,257,1,20261001,random,in_out,fp32,flash_v16_fp32_public_state,fla_chunk_fp32_state,output,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,accuracy_vs_chunk,False,0.02,True,32896,True,0.00048828125,1.709268973784812e-05,3.076618833899686e-05,0.005556119552911683,0.0055373517507081894
fixed_short_stateful,fixed,257,257,1,20261001,random,in_out,fp32,flash_v16_fp32_public_state,fla_chunk_fp32_state,final_state,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,accuracy_vs_chunk,False,0.02,True,16384,True,0.0018211156129837036,0.00012874976652645087,0.00022674040723165184,0.04484863300230188,0.005055681568153005
fixed_short_out_only,fixed,33,33,1,20261002,random,out_only,fp32,fla_chunk_fp32_state,naive_fp32_state,output,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,independent_references,False,0.02,True,4224,True,0.00019018352031707764,9.10767322198131e-06,1.49099095798974e-05,0.003746185802842963,0.0039800240459515685
fixed_short_out_only,fixed,33,33,1,20261002,random,out_only,fp32,fla_chunk_fp32_state,naive_fp32_state,final_state,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,independent_references,False,0.02,True,16384,True,0.0023807287216186523,0.00010633363364243031,0.0001865005000518582,0.060814839384773986,0.003066693950613064
fixed_short_out_only,fixed,33,33,1,20261002,random,out_only,bf16,flash_v16,flash_v128,output,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,bitwise_valueslice,True,0.0,True,4224,True,0.0,0.0,0.0,0.003739056737086374,0.0
fixed_short_out_only,fixed,33,33,1,20261002,random,out_only,bf16,flash_v16,flash_v128,final_state,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,bitwise_valueslice,True,0.0,True,16384,True,0.0,0.0,0.0,0.06087257708270129,0.0
fixed_short_out_only,fixed,33,33,1,20261002,random,out_only,bf16,flash_v128_bf16_public_state,naive_fp32_state,output,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,accuracy_vs_naive,False,0.02,True,4224,True,0.00019018352031707764,1.5306672331782284e-05,2.4809945321864718e-05,0.003746185802842963,0.006622721514884244
fixed_short_out_only,fixed,33,33,1,20261002,random,out_only,bf16,flash_v128_bf16_public_state,naive_fp32_state,final_state,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,accuracy_vs_naive,False,0.02,True,16384,True,0.003212958574295044,0.00017080355927351354,0.0003004343618780782,0.060814839384773986,0.004940148899716684
fixed_short_out_only,fixed,33,33,1,20261002,random,out_only,bf16,flash_v128_bf16_public_state,fla_chunk_fp32_state,output,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,accuracy_vs_chunk,False,0.02,True,4224,True,0.000244140625,1.4389249951240014e-05,2.4382089787389364e-05,0.0037409754339774955,0.006517575485639627
fixed_short_out_only,fixed,33,33,1,20261002,random,out_only,bf16,flash_v128_bf16_public_state,fla_chunk_fp32_state,final_state,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,accuracy_vs_chunk,False,0.02,True,16384,True,0.0029400289058685303,0.00017146947026630555,0.00030949650674681083,0.060829949604158176,0.005087896813259345
fixed_short_out_only,fixed,33,33,1,20261002,random,out_only,bf16,flash_v16_bf16_public_state,naive_fp32_state,output,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,accuracy_vs_naive,False,0.02,True,4224,True,0.00019018352031707764,1.5306672331782284e-05,2.4809945321864718e-05,0.003746185802842963,0.006622721514884244
fixed_short_out_only,fixed,33,33,1,20261002,random,out_only,bf16,flash_v16_bf16_public_state,naive_fp32_state,final_state,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,accuracy_vs_naive,False,0.02,True,16384,True,0.003212958574295044,0.00017080355927351354,0.0003004343618780782,0.060814839384773986,0.004940148899716684
fixed_short_out_only,fixed,33,33,1,20261002,random,out_only,bf16,flash_v16_bf16_public_state,fla_chunk_fp32_state,output,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,accuracy_vs_chunk,False,0.02,True,4224,True,0.000244140625,1.4389249951240014e-05,2.4382089787389364e-05,0.0037409754339774955,0.006517575485639627
fixed_short_out_only,fixed,33,33,1,20261002,random,out_only,bf16,flash_v16_bf16_public_state,fla_chunk_fp32_state,final_state,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,accuracy_vs_chunk,False,0.02,True,16384,True,0.0029400289058685303,0.00017146947026630555,0.00030949650674681083,0.060829949604158176,0.005087896813259345
fixed_short_out_only,fixed,33,33,1,20261002,random,out_only,fp32,flash_v16,flash_v128,output,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,bitwise_valueslice,True,0.0,True,4224,True,0.0,0.0,0.0,0.003739056737086374,0.0
fixed_short_out_only,fixed,33,33,1,20261002,random,out_only,fp32,flash_v16,flash_v128,final_state,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,bitwise_valueslice,True,0.0,True,16384,True,0.0,0.0,0.0,0.06087257708270129,0.0
fixed_short_out_only,fixed,33,33,1,20261002,random,out_only,fp32,flash_v128_fp32_public_state,naive_fp32_state,output,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,accuracy_vs_naive,False,0.02,True,4224,True,0.00019018352031707764,1.5306672331782284e-05,2.4809945321864718e-05,0.003746185802842963,0.006622721514884244
fixed_short_out_only,fixed,33,33,1,20261002,random,out_only,fp32,flash_v128_fp32_public_state,naive_fp32_state,final_state,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,accuracy_vs_naive,False,0.02,True,16384,True,0.003212958574295044,0.00017080355927351354,0.0003004343618780782,0.060814839384773986,0.004940148899716684
fixed_short_out_only,fixed,33,33,1,20261002,random,out_only,fp32,flash_v128_fp32_public_state,fla_chunk_fp32_state,output,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,accuracy_vs_chunk,False,0.02,True,4224,True,0.000244140625,1.4389249951240014e-05,2.4382089787389364e-05,0.0037409754339774955,0.006517575485639627
fixed_short_out_only,fixed,33,33,1,20261002,random,out_only,fp32,flash_v128_fp32_public_state,fla_chunk_fp32_state,final_state,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,accuracy_vs_chunk,False,0.02,True,16384,True,0.0029400289058685303,0.00017146947026630555,0.00030949650674681083,0.060829949604158176,0.005087896813259345
fixed_short_out_only,fixed,33,33,1,20261002,random,out_only,fp32,flash_v16_fp32_public_state,naive_fp32_state,output,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,accuracy_vs_naive,False,0.02,True,4224,True,0.00019018352031707764,1.5306672331782284e-05,2.4809945321864718e-05,0.003746185802842963,0.006622721514884244
fixed_short_out_only,fixed,33,33,1,20261002,random,out_only,fp32,flash_v16_fp32_public_state,naive_fp32_state,final_state,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,accuracy_vs_naive,False,0.02,True,16384,True,0.003212958574295044,0.00017080355927351354,0.0003004343618780782,0.060814839384773986,0.004940148899716684
fixed_short_out_only,fixed,33,33,1,20261002,random,out_only,fp32,flash_v16_fp32_public_state,fla_chunk_fp32_state,output,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,accuracy_vs_chunk,False,0.02,True,4224,True,0.000244140625,1.4389249951240014e-05,2.4382089787389364e-05,0.0037409754339774955,0.006517575485639627
fixed_short_out_only,fixed,33,33,1,20261002,random,out_only,fp32,flash_v16_fp32_public_state,fla_chunk_fp32_state,final_state,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,accuracy_vs_chunk,False,0.02,True,16384,True,0.0029400289058685303,0.00017146947026630555,0.00030949650674681083,0.060829949604158176,0.005087896813259345
ragged_short_stateful,ragged,31+47+19,97,1,20261003,random,in_out,fp32,fla_chunk_fp32_state,naive_fp32_state,output,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,independent_references,False,0.02,True,12416,True,0.00027917325496673584,1.1155957820686831e-05,1.8872704998532966e-05,0.004695887240089617,0.004018985982754094
ragged_short_stateful,ragged,31+47+19,97,1,20261003,random,in_out,fp32,fla_chunk_fp32_state,naive_fp32_state,final_state,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,independent_references,False,0.02,True,49152,True,0.0021657943725585938,6.193069235401379e-05,0.0001182603350302023,0.04438929260839842,0.002664163542114284
ragged_short_stateful,ragged,31+47+19,97,1,20261003,random,in_out,bf16,flash_v16,flash_v128,output,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,bitwise_valueslice,True,0.0,True,12416,True,0.0,0.0,0.0,0.004695264604585092,0.0
ragged_short_stateful,ragged,31+47+19,97,1,20261003,random,in_out,bf16,flash_v16,flash_v128,final_state,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,bitwise_valueslice,True,0.0,True,49152,True,0.0,0.0,0.0,0.0443357075035666,0.0
ragged_short_stateful,ragged,31+47+19,97,1,20261003,random,in_out,bf16,flash_v128_bf16_public_state,naive_fp32_state,output,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,accuracy_vs_naive,False,0.02,True,12416,True,0.0002676472067832947,1.5210037408294998e-05,2.4907668459490093e-05,0.004695887240089617,0.005304145346920768
ragged_short_stateful,ragged,31+47+19,97,1,20261003,random,in_out,bf16,flash_v128_bf16_public_state,naive_fp32_state,final_state,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,accuracy_vs_naive,False,0.02,True,49152,True,0.0034800469875335693,0.00010142485736508444,0.00019173191525658094,0.04438929260839842,0.004319328017765845
ragged_short_stateful,ragged,31+47+19,97,1,20261003,random,in_out,bf16,flash_v128_bf16_public_state,fla_chunk_fp32_state,output,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,accuracy_vs_chunk,False,0.02,True,12416,True,0.000244140625,1.37908469865185e-05,2.6005802898921345e-05,0.0046934313005973114,0.005540893480228593
ragged_short_stateful,ragged,31+47+19,97,1,20261003,random,in_out,bf16,flash_v128_bf16_public_state,fla_chunk_fp32_state,final_state,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,accuracy_vs_chunk,False,0.02,True,49152,True,0.0034190118312835693,8.873246888381943e-05,0.00018202166278296134,0.04435954984643021,0.004103325290923935
ragged_short_stateful,ragged,31+47+19,97,1,20261003,random,in_out,bf16,flash_v16_bf16_public_state,naive_fp32_state,output,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,accuracy_vs_naive,False,0.02,True,12416,True,0.0002676472067832947,1.5210037408294998e-05,2.4907668459490093e-05,0.004695887240089617,0.005304145346920768
ragged_short_stateful,ragged,31+47+19,97,1,20261003,random,in_out,bf16,flash_v16_bf16_public_state,naive_fp32_state,final_state,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,accuracy_vs_naive,False,0.02,True,49152,True,0.0034800469875335693,0.00010142485736508444,0.00019173191525658094,0.04438929260839842,0.004319328017765845
ragged_short_stateful,ragged,31+47+19,97,1,20261003,random,in_out,bf16,flash_v16_bf16_public_state,fla_chunk_fp32_state,output,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,accuracy_vs_chunk,False,0.02,True,12416,True,0.000244140625,1.37908469865185e-05,2.6005802898921345e-05,0.0046934313005973114,0.005540893480228593
ragged_short_stateful,ragged,31+47+19,97,1,20261003,random,in_out,bf16,flash_v16_bf16_public_state,fla_chunk_fp32_state,final_state,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,accuracy_vs_chunk,False,0.02,True,49152,True,0.0034190118312835693,8.873246888381943e-05,0.00018202166278296134,0.04435954984643021,0.004103325290923935
ragged_short_stateful,ragged,31+47+19,97,1,20261003,random,in_out,fp32,flash_v16,flash_v128,output,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,bitwise_valueslice,True,0.0,True,12416,True,0.0,0.0,0.0,0.004695264604585092,0.0
ragged_short_stateful,ragged,31+47+19,97,1,20261003,random,in_out,fp32,flash_v16,flash_v128,final_state,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,bitwise_valueslice,True,0.0,True,49152,True,0.0,0.0,0.0,0.0443357075035666,0.0
ragged_short_stateful,ragged,31+47+19,97,1,20261003,random,in_out,fp32,flash_v128_fp32_public_state,naive_fp32_state,output,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,accuracy_vs_naive,False,0.02,True,12416,True,0.0002676472067832947,1.5210037408294998e-05,2.4907668459490093e-05,0.004695887240089617,0.005304145346920768
ragged_short_stateful,ragged,31+47+19,97,1,20261003,random,in_out,fp32,flash_v128_fp32_public_state,naive_fp32_state,final_state,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,accuracy_vs_naive,False,0.02,True,49152,True,0.0034800469875335693,0.00010142485736508444,0.00019173191525658094,0.04438929260839842,0.004319328017765845
ragged_short_stateful,ragged,31+47+19,97,1,20261003,random,in_out,fp32,flash_v128_fp32_public_state,fla_chunk_fp32_state,output,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,accuracy_vs_chunk,False,0.02,True,12416,True,0.000244140625,1.37908469865185e-05,2.6005802898921345e-05,0.0046934313005973114,0.005540893480228593
